童	ドウ	わらべ	ぱ	juvenile, child	juvenile	ĐỒNG	nhi đồng		"児童(じどう): children; juvenile<br>童話(どうわ): fairy-tale<br>童謡(どうよう): children's song; nursery rhyme"	2	3	1138	"立: stand up; rise; set up; erect<br>里: ri; village; parent's home; league"	12	立	117	5	たつ・たつへん	(không có)	形声 Hình thanh	grade3 JLPT.N2 Kanji_People_General kanjifreq1001-1500
第	ダイ、テイ			No., residence	No.	ĐỆ	đệ nhất, đệ nhị		次第(しだい): (1) dependent upon (2) as soon as; immediately (upon) (3) circumstances (4) order; precedence; program; programme; agenda<br>落第(らくだい): failure; dropping out of a class<br>第一(だいいち): first; foremost; number one<br>第(だい): ordinal	2	3	160	竹: bamboo<br>弔: condolences; mourning; funeral<br>丿: katakana no radical (no. 4)	11	竹	118	6	たけ・たけかんむり	(không có)	形声 Hình thanh	grade3 JLPT.N2 Kanji_Counting kanjifreq1-250
筆	ヒツ	ふで	くし	writing brush, writing, painting brush, handwriting	writing brush	BÚT	bút		執筆(しっぴつ): writing (e.g. as a profession)<br>筆(ふで): writing brush<br>筆者(ひっしゃ): writer (often in self-reference); author<br>鉛筆(えんぴつ): pencil<br>随筆(ずいひつ): essays; miscellaneous writings; literary jottings<br>筆記(ひっき): (taking) notes; copying<br>万年筆(まんねんひつ): fountain pen	2	3	1132	竹: bamboo<br>聿: brush; finally; self; relate; follow; here; fast; writing brush radical (no. 129)	12	竹	118	6	たけ・たけかんむり	(không có)	会意 Hội ý	grade3 JLPT.N2 Kanji_Human.Activities_Communication kanjifreq1001-1500
級	キュウ		しな	class, rank, grade	class	CẤP	sơ cấp, trung cấp, cao cấp		高級(こうきゅう): high class; high grade<br>階級(かいきゅう): (social) class; rank; grade<br>上級(じょうきゅう): advanced level; high grade; senior<br>初級(しょきゅう): elementary level<br>級(きゅう): class, grade, rank; school class, grade<br>学級(がっきゅう): (school) class<br>同級(どうきゅう): the same grade; same class<br>等級(とうきゅう): (1) grade; class (2) (astronomical) magnitude	2	3	785	糸: thread<br>及: reach out; exert; exercise; cause	9	糸	120	6	いと・いとへん	(không có)	形声 Hình thanh	grade3 JLPT.N2 kanjifreq751-1000
緑	リョク、ロク	みどり		green	green	LỤC	xanh lục		緑(みどり): (1) green (2) greenery (esp. fresh verdure)	2	3	1180	糸: thread<br>彔: to carve wood	14	糸	120	6	いと・いとへん	綠	形声 Hình thanh	grade3 JLPT.N2 Kanji_Physical.Properties_Color kanjifreq1001-1500
練	レン	ね.る、ね.り	ねり	practice, gloss, train, drill, polish, refine	practice	LUYỆN	rèn luyện, luyện tập		練習(れんしゅう): practice; practise<br>訓練(くんれん): practice; practise; training<br>未練(みれん): lingering affection; attachment; regret; regrets; reluctance; ruefulness<br>練る(ねる): (1) to knead; to thicken into a paste (stirring over a flame) (2) to polish (a plan, etc.); to refine; to elaborate; to work out (3) to train; to drill; to exercise (4) to gloss (silk); to soften; to degum (5) to tan (leather) (6) to temper (steel) (7) to walk in procession; to parade; to march	2	3	788	糸: thread<br>東: east	14	糸	120	6	いと・いとへん	練	形声 Hình thanh	grade3 JLPT.N2 kanjifreq751-1000
荷	カ	に	はす, り	baggage, shoulder-pole load, bear (a burden), shoulder (a gun), load, cargo, freight	baggage	HÀ, HẠ	hành lí		荷物(にもつ): (1) luggage; baggage (2) burden (3) payload (of a packet, cell, etc.)<br>荷(に): (1) load; baggage; cargo; freight; goods (2) burden; responsibility<br>荷作り(にづくり): packing; baling; crating	2	3	1230	艸: grass; plants; grass radical (no. 140)<br>何: what	10	艸	140	6	くさ・くさかんむり	(không có)	形声 Hình thanh	grade3 JLPT.N2 kanjifreq1001-1500
血	ケツ	ち		blood	blood	HUYẾT	tâm huyết		血(ち): blood; consanguinity<br>血液(けつえき): blood<br>出血(しゅっけつ): (1) bleeding; haemorrhage; hemorrhage (2) bleeding money; red ink; selling below cost<br>血圧(けつあつ): blood pressure<br>血管(けっかん): blood vessel<br>混血(こんけつ): mixed race; mixed parentage<br>輸血(ゆけつ): blood transfusion	2	3	832	皿: dish; a helping; plate	6	血	143	6	ち・ちへん	(không có)	会意 Hội ý	grade3 JLPT.N2 Kanji_Body_General kanjifreq751-1000
身	シン	み		"body, somebody, person, one's station in life"	somebody	THÂN	thân thể, thân phận		"身体(しんたい): (1) body (2) health<br>受身(うけみ): (1) the defensive (2) passive attitude; passivity; passiveness (3) the passive; passive voice (4) ukemi (the art of falling safely)<br>自身(じしん): by oneself; personally<br>出身(しゅっしん): (1) person's origin (town, city, country, etc.) (2) institution from which one graduated (3) director in charge of employee relations<br>身(み): (1) body (2) oneself (3) one's place; one's position (4) main part; meat (as opposed to bone, skin, etc.); wood (as opposed to bark); blade (as opposed to its handle); container(as opposed to its lid)<br>中身(なかみ): contents; interior; substance; filling; (sword) blade<br>身長(しんちょう): height (of body); stature<br>全身(ぜんしん): (1) whole (body); full-length (e.g. portrait) (2) systemic<br>独身(どくしん): bachelorhood; single; unmarried; celibate<br>身分(みぶん): social position; social status<br>心身(しんしん): mind and body<br>刺身(さしみ): sashimi (raw sliced fish, shellfish or crustaceans)<br>身の回り(みのまわり): one's personal belongings; one's vicinity; one's daily life; everyday necessities<br>身近(みぢか): near oneself; close to one; familiar<br>身の上(みのうえ): one's future; one's welfare; one's personal history<br>身なり(みなり): personal appearance<br>身振り(みぶり): gesture; gesticulation; motion<br>生身(なまみ): (1) living flesh; flesh and blood (2) physical body of Buddha or a bodhisattva"	2	3	320	身: body, body radical (no. 158)	7	身	158	7	み・みへん	(không có)	象形 Tượng hình	grade3 JLPT.N2 Kanji_Body_General kanjifreq251-500
農	ノウ		な, の, み	agriculture, farmers	agriculture	NÔNG	nông nghiệp, nông thôn, nông dân		農業(のうぎょう): agriculture<br>農家(のうか): farmer; farm family<br>農村(のうそん): (1) agricultural community; farm village (2) rural<br>農民(のうみん): farmers; peasants<br>農地(のうち): agricultural land<br>農場(のうじょう): farm (agriculture)<br>農耕(のうこう): farming; agriculture<br>農薬(のうやく): agricultural chemical (i.e. pesticide, herbicide, fungicide, etc.); agrochemical; agrichemical<br>農産物(のうさんぶつ): agricultural produce<br>酪農(らくのう): dairy (farm)	2	3	385	曲: bend; music; melody; composition; pleasure; injustice; fault; curve; crooked; perverse; lean<br>辰: sign of the dragon; 7-9AM; fifth sign of Chinese zodiac; shin dragon radical (no. 161)	13	辰	161	7	しんのたつ	(không có)	会意 Hội ý	grade3 JLPT.N2 kanjifreq251-500
鉄	テツ	くろがね	けん, てっ	iron	iron	THIẾT	sắt, thiết đạo, thiết giáp		鉄道(てつどう): railroad; railway; rail transport<br>鉄(てつ): iron<br>地下鉄(ちかてつ): underground train; subway<br>私鉄(してつ): private railway<br>製鉄(せいてつ): iron manufacture<br>鉄棒(てつぼう): iron rod; crowbar; horizontal bar (gymnastics)<br>鉄砲(てっぽう): (1) gun (2) wooden pole that sumo wrestlers strike in practice (practise) (3) fugu<br>鉄鋼(てっこう): iron and steel<br>鉄橋(てっきょう): railway bridge; iron bridge	2	3	672	金: gold<br>失: lose; error; fault; disadvantage; loss	13	金	167	8	かね・かねへん	鐵	形声 Hình thanh	grade3 JLPT.N2 Kanji_Nature_Substance kanjifreq501-750
階	カイ	きざはし	しな, と, はし	storey, stair, counter for storeys of a building	story	GIAI	giai cấp, giai tầng		段階(だんかい): grade; level; stage; class; phase; steps; order; gradation<br>階級(かいきゅう): (social) class; rank; grade<br>階段(かいだん): stairs; stairway; staircase<br>階(かい): (1) storey; story; floor (2) stairs (3) stage (in chronostratigraphy) (4) counter for storeys and floors of a building<br>二階建て(にかいだて): two-storied building<br>階層(かいそう): class; level; stratum; layer; hierarchy	2	3	513	阜: hill; mound; left village radical (no. 170)<br>皆: all; everything	12	阜	170	8	こざと・こざとへん・おか・ぎふのふ	(không có)	形声 Hình thanh	grade3 JLPT.N2 kanjifreq501-750
鼻	ビ	はな		nose, snout	nose	TỊ	mũi		鼻(はな): nose<br>耳鼻科(じびか): otolaryngology; concerning the ear, nose, and throat	2	3	1632	自: oneself<br>畀: to give	14	鼻	209	14	はな・はなへん	(không có)	形声 Hình thanh	grade3 JLPT.N2 Kanji_Body_Head.Neck kanjifreq1501-2000
令	レイ		のり, りょう, れ	orders, ancient laws, command, decree	orders	LỆNH, LINH	mệnh lệnh, pháp lệnh		命令(めいれい): (1) order; command; decree; directive (2) (software) instruction; statement<br>指令(しれい): orders; instructions; directive; command<br>仮令(たとえ): even if; if; though; although	2	4	804	人: person<br>一: one; one radical (no.1)<br>マ: None	5	人	9	2	ひと・にんべん・ひとやね	(không có)	象形 Tượng hình	grade4 JLPT.N2 kanjifreq751-1000
仲	チュウ	なか	ちゅん, つづき, なかつ	go-between, relationship	go-between	TRỌNG	trọng tài		仲間(なかま): company; fellow; colleague; associate; comrade; mate; group; circle of friends; partner<br>仲(なか): relation; relationship<br>仲人(なこうど): (1) go-between; matchmaker (2) child in elementary or middle school<br>仲良し(なかよし): intimate friend; close friend; bosom buddy; chum<br>仲直り(なかなおり): reconciliation; make peace with	2	4	919	人: person<br>中: in; inside; middle; mean; center	6	人	9	2	ひと・にんべん・ひとやね	(không có)	形声 Hình thanh	grade4 JLPT.N2 Kanji_People_Role.Status kanjifreq751-1000
停	テイ	と.める、と.まる		halt, stopping	halt	ĐÌNH	đình chỉ		停止(ていし): (1) suspension; interruption; stoppage; ban; standstill; halt; hang-up; deadlock; stalemate; abeyance (2) suspension of music, dance, etc. as a sign of mourning for a prominent person<br>調停(ちょうてい): arbitration; conciliation; mediation<br>停滞(ていたい): stagnation; tie-up; congestion; retention; accumulation; falling into arrears<br>停電(ていでん): power outage; electricity outage; blackout; failure of electricity supply<br>停車(ていしゃ): stopping (e.g. train)<br>停留所(ていりゅうじょ): bus stop; tram stop; stop; station	2	4	733	人: person<br>亭: pavilion; restaurant; mansion; arbor; cottage; vaudeville; music hall; stage name	11	人	9	2	ひと・にんべん・ひとやね	(không có)	形声 Hình thanh	grade4 JLPT.N2 kanjifreq501-750
健	ケン	すこ.やか	かつ, たけ, たけし, たて, とし, やす, やすし	healthy, health, strength, persistence	healthy	KIỆN	khỏe mạnh, kiện khang, tráng kiện		健康(けんこう): health; sound; wholesome<br>保健(ほけん): health preservation; hygiene; sanitation<br>健全(けんぜん): health; soundness; wholesome<br>健在(けんざい): in good health; well; going strong<br>健やか(すこやか): vigorous; healthy; sound	2	4	572	人: person<br>建: build	11	人	9	2	ひと・にんべん・ひとやね	(không có)	形声 Hình thanh	grade4 JLPT.N2 Kanji_Body_Health.Illness kanjifreq501-750
億	オク		お	hundred million, 10**8	hundred million	ỨC	trăm triệu		億(おく): 10^8; 100,000,000; hundred million	2	4	716	人: person<br>意: idea; mind; heart; taste; thought; desire; care; liking	15	人	9	2	ひと・にんべん・ひとやね	(không có)	形声 Hình thanh	grade4 JLPT.N2 Kanji_Counting kanjifreq501-750
兆	チョウ	きざ.す、きざ.し		portent, 10**12, trillion, sign, omen, symptoms	portent	TRIỆU	triệu chứng, triệu triệu (10 mũ 12)		兆し(きざし): signs; omen; symptoms<br>兆(ちょう): (1) sign; omen; indication; portent (2) 10^12; 1,000,000,000,000; trillion (American); (obs) billion (British)	2	4	1174	八: eight; eight radical (no. 12)	6	儿	10	2	にんにょう・ひとあし	(không có)	象形 Tượng hình	grade4 JLPT.N2 Kanji_Counting kanjifreq1001-1500
児	ジ、ニ、ゲイ	こ、-こ、-っこ	る	newborn babe, child, young of animals	newborn babe	NHI	nhi đồng, hài nhi		児童(じどう): children; juvenile<br>育児(いくじ): childcare; nursing; upbringing<br>幼児(ようじ): infant; baby; child<br>小児科(しょうにか): pediatrics<br>孤児(こじ): orphan<br>児(じ): child	2	4	679	旧: old times; old things; old friend; former; ex-<br>八: eight; eight radical (no. 12)	7	儿	10	2	にんにょう・ひとあし	兒	象形 Tượng hình	grade4 JLPT.N2 Kanji_People_General kanjifreq501-750
兵	ヘイ、ヒョウ	つわもの	へ	soldier, private, troops, army, warfare, strategy, tactics	soldier	BINH	binh lính, binh lực		兵器(へいき): arms; weapons; ordnance<br>兵士(へいし): soldier<br>兵隊(へいたい): soldier; sailor	2	4	522	丘: hill; knoll<br>八: eight; eight radical (no. 12)	7	八	12	2	はち・は・はちがしら	(không có)	会意 Hội ý	grade4 JLPT.N2 Kanji_Human.Activities_Fighting kanjifreq501-750
刷	サツ	す.る、-ず.り、-ずり、は.く		printing, print	printing	XOÁT	ấn loát		印刷(いんさつ): printing<br>刷る(する): (1) to print (2) to color or pattern fabric using a wooden mold<br>刷り(すり): printing	2	4	1352	尸: corpse; remains; flag radical (no. 44)<br>巾: towel; hanging scroll; width; cloth radical (no. 50)<br>刀: sword; saber; knife	8	刀	18	2	かたな・りっとう	(không có)	会意 Hội ý	grade4 JLPT.N2 kanjifreq1001-1500
副	フク		そい, そえ	vice-, duplicate, copy	vice-	PHÓ	phó, phó phòng		副(ふく): (1) assistant; associate; vice-; sub-; deputy; substitute; auxiliary; supplementary; additional; collateral (2) duplicate; copy<br>副詞(ふくし): adverb	2	4	360	畐: to fill; roll of cloth<br>刀: sword; saber; knife	11	刀	18	2	かたな・りっとう	(không có)	形声 Hình thanh	grade4 JLPT.N2 kanjifreq251-500
勇	ユウ	いさ.む	お, はや	courage, cheer up, be in high spirits, bravery, heroism	courage	DŨNG	dũng cảm		勇気(ゆうき): courage; bravery; valour; valor; nerve; boldness<br>勇敢(ゆうかん): brave; heroic; gallant<br>勇ましい(いさましい): (1) brave; valiant; gallant; courageous (2) stirring; vigorous; rousing	2	4	1319	マ: None<br>男: male	9	力	19	2	ちから・りきづくり	(không có)	形声 Hình thanh	grade4 JLPT.N2 kanjifreq1001-1500
包	ホウ	つつ.む、くる.む	お, かね	wrap, pack up, cover, conceal	wrap	BAO	bao bọc		包む(つつむ): (1) to wrap up; to tuck in; to pack; to do up; to cover with; to dress in (2) to conceal; to hide; to be engulfed in; to be enveloped by<br>小包み(こづつみ): parcel; package<br>包丁(ほうちょう): kitchen knife; carving knife<br>包装(ほうそう): packing; wrapping<br>包み(つつみ): bundle; package; parcel; bale<br>包帯(ほうたい): bandage; dressing	2	4	954	勹: wrapping enclosure; wrapping radical (no. 20)<br>己: self; snake; serpent	5	勹	20	2	つつみがまえ・くがまえ	(không có)	象形 Tượng hình	grade4 JLPT.N2 kanjifreq751-1000
卒	ソツ、シュツ	そっ.する、お.える、お.わる、ついに、にわか		graduate, soldier, private, die	graduate	TỐT, THỐT	tốt nghiệp		卒業(そつぎょう): (1) graduation; completion (e.g. of a course) (2) outgrowing something; moving on<br>何卒(なにとぞ): (1) please; kindly; I beg of you; if it pleases you (2) by all means; without fail	2	4	772	亠: kettle lid radical (no. 8)<br>从: two people<br>十: ten	8	十	24	2	じゅう・じゅうへん	(không có)	象形 Tượng hình	grade4 JLPT.N2 Kanji_Human.Activities_Culture.Art kanjifreq751-1000
